Date,Close,High,Low,Open,Volume
2023-08-25,1540.4642333984375,1556.2486892001507,1537.406019172024,1553.3384783320462,15034878
2023-08-28,1556.495361328125,1561.3293751268147,1540.4642729924683,1540.4642729924683,14433619
2023-08-29,1568.8763427734375,1571.194660694379,1560.1454690906023,1568.2843293248195,17769466
2023-08-30,1557.4324951171875,1582.342339747586,1552.4998526161187,1582.342339747586,14042102
2023-08-31,1550.2801513671875,1561.8226069849304,1542.0426625399894,1557.7284896558913,50037886
2023-09-01,1553.4864501953125,1557.7285711052034,1538.343261128826,1549.8363427525487,21613388
2023-09-04,1563.203857421875,1570.0108080559437,1553.68383285753,1568.5803898330391,12536819
2023-09-05,1553.683837890625,1567.0019733191434,1549.441716954165,1567.0019733191434,19356041
2023-09-06,1574.0062255859375,1578.4456038467565,1553.6837625215792,1555.5581907613157,28160455
2023-09-07,1589.1494140625,1592.2570029303392,1565.768736725124,1574.006225635289,17104171
2023-09-08,1601.5303955078125,1610.9024162842786,1585.943196993458,1586.6338392009138,17251105
2023-09-11,1609.8172607421875,1614.453896539915,1602.122290241871,1606.9563039958728,15786511
2023-09-12,1614.8485107421875,1620.7676816872313,1603.1581722108942,1617.906724978625,19516670
2023-09-13,1621.7542724609375,1629.3504939618035,1606.6603378010625,1609.3240370841354,23210047
2023-09-14,1620.7677001953125,1627.7720284750974,1613.0727297085475,1622.0994895879871,11769424
2023-09-15,1639.36376953125,1647.502629828306,1627.7720594112006,1627.7720594112006,86705601
2023-09-18,1607.1043701171875,1632.704737621334,1604.194038661689,1631.4715769433724,18528144
2023-09-20,1542.6346435546875,1577.4591494969095,1539.3791715992272,1577.4591494969095,57737324
2023-09-21,1532.424072265625,1547.8138932913917,1516.3437294372702,1532.078811364331,36420721
2023-09-22,1509.0433349609375,1543.325200128089,1503.2227927610586,1537.9979221752192,30852125
2023-09-25,1510.3751220703125,1519.9444002775606,1504.4559511151056,1504.4559511151056,20104377
2023-09-26,1516.935546875,1519.2538647262647,1504.4559374724377,1504.4559374724377,13787654
2023-09-27,1506.281005859375,1511.8549159315012,1494.5906672993308,1502.482895245466,19669269
2023-09-28,1503.1734619140625,1516.886232465185,1497.8955584026237,1513.3347538685243,27677094
2023-09-29,1505.738525390625,1514.7651649908298,1501.792411318109,1503.173454902814,16026891
2023-10-03,1487.734375,1506.429042186197,1485.7119433742062,1506.429042186197,19485847
2023-10-04,1508.9447021484375,1514.3212342560787,1469.187555775808,1474.8600946011973,27324715
2023-10-05,1515.0611572265625,1530.6483558342625,1511.9535683390084,1514.3706354408143,24256337
2023-10-06,1513.3841552734375,1524.186594618355,1509.2406631490635,1523.200066078149,8879678
2023-10-09,1495.8238525390625,1509.388619544775,1491.6311063736605,1507.4155625257629,8227486
2023-10-10,1504.3079833984375,1508.402100824628,1494.7879591347482,1500.065983035536,16633146
2023-10-11,1518.8592529296875,1521.374948772399,1507.9088106762842,1509.4872321894686,15666680
2023-10-12,1528.97119140625,1531.0922517938395,1510.967046048494,1515.4064243558855,11012668
2023-10-13,1515.0611572265625,1527.9354024353545,1509.339243705801,1519.2539033885114,19872650
2023-10-16,1508.9940185546875,1513.778657850012,1500.0166329981057,1510.8684468507718,8928042
2023-10-17,1520.437744140625,1534.7917826289788,1514.3213153369643,1534.7917826289788,16451279
2023-10-18,1499.2767333984375,1520.4377221956242,1497.6489372388432,1520.4377221956242,15608100
2023-10-19,1494.5413818359375,1505.6892026450248,1482.949671348744,1485.1201064188767,15126182
2023-10-20,1502.28564453125,1506.429016051428,1484.7253891011128,1484.7253891011128,10547005
2023-10-23,1485.7613525390625,1508.1555021770105,1479.8914354835852,1502.976227353508,11188068
2023-10-25,1476.3399658203125,1502.2857146930064,1471.3579485037037,1500.5099151437992,14155998
2023-10-26,1443.6859130859375,1471.9006057053064,1440.578324049044,1471.160709288229,27780899
2023-10-27,1449.3583984375,1458.089151749478,1447.138709268734,1449.703659334139,15970266
2023-10-30,1465.093505859375,1469.8781451774992,1442.2060919768462,1443.537881416305,11655491
2023-10-31,1456.609375,1483.7389095834744,1454.1430536742296,1483.7389095834744,16317412
2023-11-01,1454.6363525390625,1457.5465636023548,1442.5513777553367,1442.5513777553367,16938733
2023-11-02,1456.85595703125,1470.4207238564943,1447.385307551157,1464.9948171263968,22612577
2023-11-03,1463.76171875,1471.3086861534086,1461.6900329046723,1467.9544650379107,9047670
2023-11-06,1474.3668212890625,1477.8196709876318,1463.0217437080494,1477.8196709876318,12796865
2023-11-07,1467.2144775390625,1473.8735447593608,1457.2998181740604,1473.8735447593608,20976424
2023-11-08,1471.4566650390625,1473.3309728900333,1461.048740962476,1463.9589519318,15699773
2023-11-09,1465.6361083984375,1472.492433388654,1463.5150480118025,1465.9813692925773,11058370
2023-11-10,1471.4072265625,1475.8466047184045,1460.1115236472572,1460.160777815708,7007593
2023-11-13,1468.74365234375,1475.797234650203,1465.882695660447,1471.9991240792267,10302957
2023-11-15,1484.133544921875,1490.595234539194,1480.3354341657644,1483.837538192476,20622730
2023-11-16,1488.0302734375,1498.5368262915997,1483.4922663173093,1489.3620628582516,14856919
2023-11-17,1484.8240966796875,1487.191789285112,1468.9410111081472,1469.9275396582534,11850937
2023-11-20,1484.9227294921875,1492.6177003743046,1481.3219966151755,1492.6177003743046,9665726
2023-11-21,1497.5008544921875,1501.4963429970423,1491.7296869830502,1498.5367575640653,12479986
2023-11-22,1492.1737060546875,1499.523295087246,1483.2949497021973,1499.523295087246,14561825
2023-11-23,1500.805908203125,1503.3214837114267,1488.178294786997,1488.178294786997,6523110
2023-11-24,1511.4603271484375,1512.4962302687104,1499.37535273253,1500.70714215442,8234596
2023-11-28,1508.056884765625,1516.5410061695156,1505.2453024968618,1514.5185744814355,14244669
2023-11-29,1538.14599609375,1541.9441068847843,1512.3482507065737,1513.236150477089,17021244
2023-11-30,1537.8006591796875,1551.2666767344967,1521.3749357275026,1548.0112049713134,34745720
2023-12-01,1534.446533203125,1544.6570796267445,1531.190940812592,1536.9128545820597,11076768
2023-12-04,1587.718994140625,1590.2839441589383,1552.4506002177452,1566.6072601267956,25331228
2023-12-05,1601.8262939453125,1616.9202283226891,1594.7233368417492,1614.4539070470291,26115410
2023-12-06,1605.8712158203125,1616.3776484976167,1594.8713984440155,1616.3776484976167,19306530
2023-12-07,1608.4853515625,1611.9875759228776,1594.427320377126,1603.1088193847468,10225193
2023-12-08,1630.928955078125,1632.7047546432427,1608.4854305052345,1608.4854305052345,16864019
2023-12-11,1628.758544921875,1641.2874086355528,1624.8124309426578,1627.8213910221475,11593810
2023-12-12,1612.5794677734375,1633.9378339598777,1609.8665143887497,1631.9154023573187,18290738
2023-12-13,1608.9293212890625,1613.960592449305,1593.3421231427492,1610.4583681767715,14673457
2023-12-14,1627.9200439453125,1636.6014225729195,1622.8393980365036,1623.8259265459485,17586183
2023-12-15,1634.23388671875,1645.5295902319583,1624.4178555766669,1627.772076668304,69418565
2023-12-18,1633.395263671875,1642.274020576254,1628.709253083453,1638.32790639653,9007377
2023-12-19,1630.633056640625,1636.3055957762012,1621.902303099734,1627.7720997740344,12004223
2023-12-20,1634.677734375,1646.4667018508794,1622.2967534548702,1635.6642628809595,17116260
2023-12-21,1663.9775390625,1666.9864990968665,1628.0186241364722,1634.6776913765395,18294620
2023-12-22,1648.3411865234375,1663.1884892167195,1644.6417044994485,1660.9194254050003,24289425
2023-12-26,1659.784912109375,1663.2377620371465,1646.0722615940474,1650.7088976124296,9022928
2023-12-27,1680.3541259765625,1683.5109691635766,1655.9867985564829,1658.8477554342537,13504539
2023-12-28,1682.2777099609375,1698.210169182226,1679.0714923638857,1686.2731985214466,22038235
2023-12-29,1686.223876953125,1691.797787189989,1673.152374031008,1674.1389025534318,12505713
2024-01-01,1675.2239990234375,1686.1251869707894,1669.2061993402986,1683.0175981528068,7119843
2024-01-02,1676.2105712890625,1679.8607990403516,1665.9506506752066,1675.9146849908566,14621046
2024-01-03,1650.363525390625,1681.7350589343398,1646.4666656223246,1679.0714801971951,14194881
2024-01-04,1668.07177734375,1672.1165203200335,1648.193202944364,1655.3949095411936,13367028
2024-01-05,1659.5382080078125,1681.9324773951955,1645.628180130009,1664.4215963779789,15944735
2024-01-08,1641.040771484375,1659.6861840642223,1637.6372963580638,1655.88807345603,8999235
2024-01-09,1628.2652587890625,1655.1975345055612,1624.565776983271,1644.6909820919452,12663444
2024-01-10,1633.641845703125,1637.5879597618186,1619.2879280701331,1620.866349608442,8057912
2024-01-11,1626.7855224609375,1640.4982929149403,1620.866351366477,1637.6373361341157,9157005
2024-01-12,1619.090576171875,1633.6912465943856,1611.5929834248475,1629.745132472177,9886776
2024-01-15,1650.264892578125,1658.2557491957923,1621.45818865314,1625.5029313434814,14160178
2024-01-16,1656.5294189453125,1660.968797367056,1635.7629450465956,1650.462244350427,12661250
2024-01-17,1516.78759765625,1575.2887869914762,1507.8102122203316,1548.8497745172765,85072618
2024-01-18,1466.12939453125,1494.5907184509051,1460.1115946015343,1473.8736193832688,80535465
2024-01-19,1450.838134765625,1489.9046385306906,1448.6184456832252,1485.6625178917686,54800269
2024-01-23,1408.1214599609375,1454.8335613317415,1405.8031420224204,1445.2642828511198,57734701
2024-01-24,1436.286865234375,1438.8024406503655,1361.6559602281698,1361.6559602281698,43002202
2024-01-25,1415.56982421875,1437.71734174149,1400.2786318694082,1432.9327024141237,49470926
2024-01-29,1435.0537109375,1443.0939423219131,1426.3229577713412,1428.542646903035,32822749
2024-01-30,1424.8431396484375,1443.4884316820198,1421.4889187128745,1434.9550566238931,20864384
2024-01-31,1442.8472900390625,1455.0801469643789,1417.4441814423517,1420.1077601928353,32880520
2024-02-01,1446.5960693359375,1453.748401096638,1436.4348978486562,1445.313654517112,16345370
2024-02-02,1426.668212890625,1460.9007036350267,1422.6234701299595,1455.12953600114,22433877
2024-02-05,1425.3857421875,1432.340816590474,1414.7313061717384,1426.5202740978511,19302523
2024-02-06,1424.645751953125,1430.170287348474,1413.300674448492,1426.076290502691,20537870
2024-02-07,1410.6864013671875,1434.2152027824948,1407.4309295243172,1433.4259318004297,27418543
2024-02-08,1384.14892578125,1419.5652042712843,1381.633229816529,1410.5878185804238,34553062
2024-02-09,1384.69140625,1395.1485844742872,1368.3150569071524,1373.3957028690857,28321062
2024-02-12,1371.274658203125,1394.606082048369,1364.7142193862646,1380.7946826132295,17223906
2024-02-13,1375.6646728515625,1385.4313294715068,1365.7007586941838,1373.1983515043971,28790497
2024-02-14,1365.40478515625,1372.7543741309198,1345.1809514015365,1357.463182755405,45660405
2024-02-15,1395.000732421875,1396.431150636858,1365.7007624808034,1366.3420301180138,20792472
2024-02-16,1400.7718505859375,1408.4667006817986,1389.4760269300275,1404.7179646122795,16087871
2024-02-19,1398.009521484375,1409.7492347885666,1396.1350932381858,1409.7492347885666,17225878
2024-02-20,1434.70849609375,1437.6187071005922,1392.7810333716534,1395.937876512155,28066754
2024-02-21,1419.7625732421875,1444.2777833901084,1415.668455713665,1444.2777833901084,22946568
2024-02-22,1400.4266357421875,1409.5520247281615,1393.1755546396816,1398.650836201605,25280441
2024-02-23,1401.46240234375,1414.583279932295,1398.8974522569388,1403.3862052282425,14916726
2024-02-26,1403.1395263671875,1415.5203867218004,1394.507402037424,1394.507402037424,11753435
2024-02-27,1401.0185546875,1407.4802444820875,1394.0142260160762,1394.5074902947094,16043575
2024-02-28,1390.413330078125,1405.0138800226289,1385.086051947006,1401.0185117436736,12660993
2024-02-29,1384.494140625,1391.3998402229613,1378.4763407748026,1383.2116053864695,26647850
2024-03-01,1411.4757080078125,1413.4487650869776,1381.1399554156474,1381.1399554156474,17369449
2024-03-04,1413.3994140625,1417.6415350237946,1405.1126705324766,1411.672989089437,17808237
2024-03-05,1421.4395751953125,1423.5606355704856,1402.4982760316557,1402.8435369239296,18995836
2024-03-06,1423.166015625,1433.277932931966,1414.2380047948438,1414.2380047948438,21204765
2024-03-07,1426.618896484375,1431.5022850090345,1421.9822605203683,1426.0270034460111,24674023
2024-03-11,1408.5654296875,1426.470825484757,1403.8300447534134,1410.7357442005489,25265547
2024-03-12,1439.8876953125,1444.2776988908415,1409.995834111841,1414.6818444053736,32709227
2024-03-13,1440.726318359375,1451.7753899479176,1430.565026125064,1445.7575898786963,31533727
2024-03-14,1435.8428955078125,1446.250819631158,1424.8431987796707,1442.4033342932184,26216079
2024-03-15,1433.0806884765625,1439.6411272646558,1422.820767713136,1430.4663637954914,71806902
2024-03-18,1426.569580078125,1436.385490444825,1416.4576629922324,1427.5067339791635,10718928
2024-03-19,1429.8250732421875,1432.8340333708843,1416.1616774508711,1416.1616774508711,18091797
2024-03-20,1411.771728515625,1432.094192544157,1405.457921715519,1429.529242401384,21803047
2024-03-21,1426.2735595703125,1431.6994662468726,1418.9239705151265,1423.165970752205,14461430
2024-03-22,1423.41259765625,1431.2061967573638,1418.3813264779594,1421.5875440478103,22990163
2024-03-26,1406.19775390625,1418.5786143778769,1402.9915362677496,1407.9734329582216,28422145
2024-03-27,1421.2916259765625,1428.443957924619,1402.103693955219,1404.3727577780448,31084334
2024-03-28,1428.3946533203125,1440.8248884577165,1421.291575794765,1421.291575794765,27796071
2024-04-01,1450.690185546875,1453.9457778262265,1435.99088654525,1438.358579073338,12599785
2024-04-02,1460.210205078125,1474.7121260734775,1443.537849094986,1445.412277358033,20612723
2024-04-03,1462.331298828125,1475.5014307142717,1451.578113687724,1452.2686354934094,22792193
2024-04-04,1507.02099609375,1509.38868871023,1483.7389462877031,1483.7389462877031,44467533
2024-04-05,1528.67529296875,1533.5585608977656,1509.5366158881382,1518.2673690715094,29527951
2024-04-08,1525.7650146484375,1536.2715676761345,1520.7831177809633,1534.0025038656252,10241470
2024-04-09,1527.688720703125,1533.9037778505833,1519.549860770675,1533.9037778505833,10942247
2024-04-10,1515.653076171875,1529.0205858636652,1512.2988550997732,1529.0205858636652,13903700
2024-04-12,1498.4874267578125,1509.2406115636873,1493.0615199721349,1500.5098583664476,20542104
2024-04-15,1474.5640869140625,1489.6580209924682,1471.9498827543182,1477.375789453297,11707624
2024-04-16,1488.918212890625,1492.5190661804002,1462.2819420620367,1466.9679526707698,10372443
2024-04-18,1474.5640869140625,1498.388774050203,1470.9633542635945,1489.46076346466,17117442
2024-04-19,1510.671142578125,1514.271875268071,1460.308814404185,1466.523992134222,17288217
2024-04-22,1491.828369140625,1536.4195301823074,1487.9810042807228,1536.4195301823074,21149219
2024-04-23,1487.2904052734375,1505.935818795379,1482.9990302025244,1505.7385612573923,13413530
2024-04-24,1491.3350830078125,1501.2497425880458,1488.7208788274686,1494.59067522319,11220790
2024-04-25,1490.39794921875,1499.227331229123,1485.9585709155997,1485.9585709155997,17722602
2024-04-26,1489.4608154296875,1507.4155864169331,1485.2680691978342,1499.3261006811072,12427347
2024-04-29,1508.8953857421875,1513.7786537924596,1486.2546041624223,1494.5907220656516,18046675
2024-04-30,1499.6219482421875,1518.7606252206858,1494.4920482143125,1508.5993335038902,26153691
2024-05-02,1511.6082763671875,1516.294286687138,1499.8685632699328,1501.4963593609784,16737503
2024-05-03,1499.128662109375,1519.8457602997444,1486.8956848070363,1512.5948000182832,15932621
2024-05-06,1502.1376953125,1513.8280343469207,1496.711788379357,1501.4964276806866,14396698
2024-05-07,1485.8599853515625,1503.5188703115905,1483.8869282705728,1501.4470640358736,14240301
2024-05-08,1462.676513671875,1476.7837990537682,1460.4074499374806,1475.7972705476566,20843931
2024-05-09,1428.0,1466.7212435233162,1425.8296854760365,1455.0801590835492,23140639
2024-05-10,1437.9000244140625,1451.949951171875,1426.800048828125,1439.0,13638304
2024-05-13,1455.25,1459.800048828125,1430.300048828125,1432.0,13523601
2024-05-14,1460.949951171875,1465.5,1450.300048828125,1452.25,12832571
2024-05-15,1438.5,1459.699951171875,1435.800048828125,1459.699951171875,19465998
2024-05-16,1460.25,1462.550048828125,1435.5,1446.050048828125,17472618
